Recipe ID,Title,Source,Cuisine,,
20717,Steamed and Curry Flashed Oysters,FOOD_NETWORK,Caribbean,0,
20718,Codfish Mousse with Fried Plantain Chips,FOOD_NETWORK,Caribbean,0,
20719,Banana Fritters with Chocolate Sauce,FOOD_NETWORK,Caribbean,0,
20720,Caribbean Pineapple Upside-Down Cake,FOOD_NETWORK,Caribbean,0,
20721,Seared Tuna with Melon Salsa and Tangerine Lime Mojo,FOOD_NETWORK,Caribbean,0,
20722,Cherry Tomato and Grilled Corn Salad,FOOD_NETWORK,Caribbean,0,
20723,Grilled Jerk Chicken with Mango Cilantro Salsa,FOOD_NETWORK,Caribbean,0,
20724,Slow-Cooker Caribbean Beef Stew,FOOD_NETWORK,Caribbean,0,
20725,Pollo Rancho Luna: Moon Ranch Chicken,FOOD_NETWORK,Caribbean,0,
20726,Scilly Cay Special Sauce (Ingredient List),FOOD_NETWORK,Caribbean,0,
20727,Yellow Rice,FOOD_NETWORK,Caribbean,0,
20728,"Ham, Roasted Pork, and Swiss Cheese Sandwich on Sweet Bread: Medianoche",FOOD_NETWORK,Caribbean,0,
20729,Jamaican Hammock,FOOD_NETWORK,Caribbean,0,
20730,Plantain Fritters,FOOD_NETWORK,Caribbean,0,
20731,Acras de Morue,FOOD_NETWORK,Caribbean,0,
20732,Renegade Pork with Mango Ginger Rub,FOOD_NETWORK,Caribbean,0,
20733,Mero en Ma Cum (Striped Bass in Achiote and Sour Orange Sauce),FOOD_NETWORK,Caribbean,0,
20734,"Bob Marley's Reggae: Jerk Marinated Chicken Breast Skewers, Chargrilled and Served with Creamy Cucumber Dipping Sauce and Yucca Fries",FOOD_NETWORK,Caribbean,0,
20735,Grilled Jerk Rubbed Chicken with Habanero-Mint Glaze,FOOD_NETWORK,Caribbean,0,
20736,Fried Plantains with Sweet Heat,FOOD_NETWORK,Caribbean,0,
20737,The Ultimate Jerk Chicken,FOOD_NETWORK,Caribbean,0,
20738,Curry Goat,FOOD_NETWORK,Caribbean,0,
20739,Miss Lily's Jerk Chicken,FOOD_NETWORK,Caribbean,0,
20740,Cuban Corn,FOOD_NETWORK,Caribbean,0,
20741,Tilapia Pockets with Cilantro-Lemongrass Mojo,FOOD_NETWORK,Caribbean,0,
20742,Steak with Smothered Caramelized Onion (Bistec Encebollado),FOOD_NETWORK,Caribbean,0,
20743,Sideline Salmon (Caribbean Jerk Salmon),FOOD_NETWORK,Caribbean,0,
20744,Jerk Chicken with Mango Chutney and Fried Plantains,FOOD_NETWORK,Caribbean,0,
20745,Jerked Grilled Red Sea Bream with Pineapple Salsa,FOOD_NETWORK,Caribbean,0,
20746,"Florida Keys Lobster and Yellowtail Snapper Barbecue with Fresh Mojo, Mango Salsa, and Garlic Whipped Boniato",FOOD_NETWORK,Caribbean,0,
20747,Grilled Jerk Chicken Wings,FOOD_NETWORK,Caribbean,0,
20748,Jamaican Jerk Flank Steak,FOOD_NETWORK,Caribbean,0,
20749,Green Mango Chutney,FOOD_NETWORK,Caribbean,0,
20750,Caribbean-style Oxtails,FOOD_NETWORK,Caribbean,0,
20751,Caribbean Blaze Shrimp,FOOD_NETWORK,Caribbean,0,
20752,Bacalaitos (Codfish Fritters),FOOD_NETWORK,Caribbean,0,
20753,Mango Tart Tatin,FOOD_NETWORK,Caribbean,0,
20754,Ben's Bahamian Monkfish and Eel Chowder,FOOD_NETWORK,Caribbean,0,
20755,Lava Flow,FOOD_NETWORK,Caribbean,0,
20756,Caribbean Jerk Chicken Wings,FOOD_NETWORK,Caribbean,0,
20757,Rum Chica Rum Chicken,FOOD_NETWORK,Caribbean,0,
20758,Caribbean Mini-Burgers with Apricot Pineapple Salsa,FOOD_NETWORK,Caribbean,0,
20759,Cuban-style Paella: Paella Cubana,FOOD_NETWORK,Caribbean,0,
20760,Sauteed Pineapples in Dark Puerto Rican Rum andCoconut Flambe Sauce on Vanilla Ice Cream,FOOD_NETWORK,Caribbean,0,
20761,Trinidadian Curry Goat,FOOD_NETWORK,Caribbean,0,
20762,Oxtail,FOOD_NETWORK,Caribbean,0,
20763,Grilled Caribbean Chicken Thighs,FOOD_NETWORK,Caribbean,0,
20764,Coconut and Lime Pie,FOOD_NETWORK,Caribbean,0,
20765,Big Daddy's Spicy Beef Patty,FOOD_NETWORK,Caribbean,0,
20766,Conch Salad,FOOD_NETWORK,Caribbean,0,
20767,Double-Fried Plantain Rounds,FOOD_NETWORK,Caribbean,0,
20768,Peanut Meringues with Hot Chocolate: Cacahuetes Merengues con Chocolate Caliente,FOOD_NETWORK,Caribbean,0,
20769,Pineapple Spiced Cake,FOOD_NETWORK,Caribbean,0,
20770,Curry Chicken Skewers,FOOD_NETWORK,Caribbean,0,
20771,Jerk Fried Chicken,FOOD_NETWORK,Caribbean,0,
20772,Jerk Chicken with Habanero-Mint Glaze and Mango Relish,FOOD_NETWORK,Caribbean,0,
20773,Sunny Anderson's Caribbean Chicken Wings,FOOD_NETWORK,Caribbean,0,
20774,"Tossed Salad with Mango, Roasted Coconut and Lime Vinaigrette",FOOD_NETWORK,Caribbean,0,
20775,"Braised Rock Fish, Butternut Puree, Ricotta Gnocchi",FOOD_NETWORK,Caribbean,0,
20776,Coconut Shrimp with Lime Dressing,FOOD_NETWORK,Caribbean,0,
20777,Jamaican Jerked BBQ Sauce,FOOD_NETWORK,Caribbean,0,
20778,Jamaican Jerk Pork Loin,FOOD_NETWORK,Caribbean,0,
20779,Cubana Rum,FOOD_NETWORK,Caribbean,0,
20780,Mojito Limeade,FOOD_NETWORK,Caribbean,0,
20781,Yuca con Mojo,FOOD_NETWORK,Caribbean,0,
20782,Yucca with Garlic Sauce: Yucca con Mojo,FOOD_NETWORK,Caribbean,0,
20783,Jerk Turkey Legs,FOOD_NETWORK,Caribbean,0,
20784,Cubano Lettuce Wrap,FOOD_NETWORK,Caribbean,0,
20785,Garlic Sauteed Spinach,FOOD_NETWORK,Caribbean,0,
20786,Caribbean Seasoned Rice,FOOD_NETWORK,Caribbean,0,
20787,Classic Mojito,FOOD_NETWORK,Caribbean,0,
20788,Grilled Jamaican Jerk Boneless Pork with Roasted Banana Mango Salsa,FOOD_NETWORK,Caribbean,0,
20789,White Rice (Arroz Blanco),FOOD_NETWORK,Caribbean,0,
20790,Caribbean Chicken Wings,FOOD_NETWORK,Caribbean,0,
20791,"Spicy, Smoky Cauliflower Mash",FOOD_NETWORK,Caribbean,0,
20792,Grilled Plantains with Rum-Brown Sugar Glaze,FOOD_NETWORK,Caribbean,0,
20793,Caribbean Garlic Sauce,FOOD_NETWORK,Caribbean,0,
20794,Puerto Rican Crabmeat Stew: Mofongo Puertorriqueno,FOOD_NETWORK,Caribbean,0,
20795,Creamy Fruit Salad,FOOD_NETWORK,Caribbean,0,
20796,Seared Pork Chops with Coconut Rum and Caramelized Pineapple Sauce,FOOD_NETWORK,Caribbean,0,
20797,Curry Chip Chip,FOOD_NETWORK,Caribbean,0,
20798,Coconut Rice,FOOD_NETWORK,Caribbean,0,
20799,Paella 'Puerto Rico',FOOD_NETWORK,Caribbean,0,
20800,"Pigeon Pea Rice ""Arroz de Gandules""",FOOD_NETWORK,Caribbean,0,
20801,Boliche,FOOD_NETWORK,Caribbean,0,
20802,Key West Grilled Salmon,FOOD_NETWORK,Caribbean,0,
20803,Tempura Coconut Shrimp,FOOD_NETWORK,Caribbean,0,
20804,"Collards, Golden Raisin, and Almond Saute",FOOD_NETWORK,Caribbean,0,
20805,"Cuban Via Miami Feast: Mashed Plantains with Oh, Baby! Garlic-Tomato Shrimp on Top, Grilled Flank Steak with Lime and Onions, Quick Rice with Black Beans",FOOD_NETWORK,Caribbean,0,
20806,Dominican Chimichurri Burgers with Chipotle Glazed Grilled Yellow Plantains,FOOD_NETWORK,Caribbean,0,
20807,Rice and Beans,FOOD_NETWORK,Caribbean,0,
20808,Key Lime Sorbet,FOOD_NETWORK,Caribbean,0,
20809,Buss-Up-Shut (Burst Up Shirt),FOOD_NETWORK,Caribbean,0,
20810,Breast of Chicken Santa Rosa,FOOD_NETWORK,Caribbean,0,
20811,Codfish Puppies,FOOD_NETWORK,Caribbean,0,
20812,Watercress Salad with Papaya and Lemon Dressing,FOOD_NETWORK,Caribbean,0,
20813,Jerk Pork Sandwich,FOOD_NETWORK,Caribbean,0,
20814,Christina's Jerk Shrimp Stir-Fry,FOOD_NETWORK,Caribbean,0,
20815,Curried Goat,FOOD_NETWORK,Caribbean,0,
20816,Caribbean Jerk Chicken Recipe,FOOD_NETWORK,Caribbean,0,
20817,Tamarind Glazed Baby Back Ribs,FOOD_NETWORK,Caribbean,0,
20818,Pan-fried Mahi Mahi with Plantain Mofongo and Passion Buerre Blanc,FOOD_NETWORK,Caribbean,0,
20819,Crushed Yams with Steamed Spinach,FOOD_NETWORK,Caribbean,0,
20820,Fried Plantains,FOOD_NETWORK,Caribbean,0,
20821,Black Beans and Rice,FOOD_NETWORK,Caribbean,0,
20822,Haupia,FOOD_NETWORK,Caribbean,0,
20823,Curried Chickpea Doubles,FOOD_NETWORK,Caribbean,0,
20824,Frozen Mojito Slushes,FOOD_NETWORK,Caribbean,0,
20825,Jamaican Stamp and Go,FOOD_NETWORK,Caribbean,0,
20826,Aloo Pies,FOOD_NETWORK,Caribbean,0,
20827,Warm Tropical Fruit and Buttermilk Torte with Vanilla Frozen Yogurt,FOOD_NETWORK,Caribbean,0,
20828,Churrasco with Open Fire Roasted Vegetable Salsa,FOOD_NETWORK,Caribbean,0,
20829,Fruit Platter,FOOD_NETWORK,Caribbean,0,
20830,Ena's Signature Spicy Jerk Chicken and Jerk Sauce,FOOD_NETWORK,Caribbean,0,
20831,Slow Cooker Chipotle-Lime Chicken Thighs Jamaican Rice and Peas,FOOD_NETWORK,Caribbean,0,
20832,Tortilla with Jerk Chicken,FOOD_NETWORK,Caribbean,0,
20833,Broiled Pineapple with Macadamia Crunch,FOOD_NETWORK,Caribbean,0,
20834,Jamaican Style Escovitch of Fish with Pickled Vegetables,FOOD_NETWORK,Caribbean,0,
20835,Caribbean Sorrel Cocktail,FOOD_NETWORK,Caribbean,0,
20836,Daisy's Mojo Ribs,FOOD_NETWORK,Caribbean,0,
20837,Braised Veal Cheeks with Coconut Risotto,FOOD_NETWORK,Caribbean,0,
20838,Grilled Lamb Rib Chops,FOOD_NETWORK,Caribbean,0,
20839,Black Bean Salad,FOOD_NETWORK,Caribbean,0,
20840,"Pork Shoulder ""Pernil"" with Cilantro-Citrus Adobo",FOOD_NETWORK,Caribbean,0,
20841,Oxtail Stew,FOOD_NETWORK,Caribbean,0,
20842,Boil Up,FOOD_NETWORK,Caribbean,0,
20843,Jerk Sauce,FOOD_NETWORK,Caribbean,0,
20844,New Orleans-Style Red Beans and Rice,FOOD_NETWORK,Caribbean,0,
20845,Grilled Filet of Beef with Jamaican Rum Glaze,FOOD_NETWORK,Caribbean,0,
20846,Crispy Plantain Chips with Sweet Chile Dipping Sauce,FOOD_NETWORK,Caribbean,0,
20847,Trinidadian Beef Pastelles with Grilled Pineapple and Roasted Red Pepper Coulis,FOOD_NETWORK,Caribbean,0,
20848,Skewered Chicken: Anticuchos de Pollo,FOOD_NETWORK,Caribbean,0,
20849,Mashed Plantains with Chorizo: Fufu,FOOD_NETWORK,Caribbean,0,
20850,Black-Eye Pea Fritter,FOOD_NETWORK,Caribbean,0,
20851,Boiled Green Bananas,FOOD_NETWORK,Caribbean,0,
20852,Rum Swizzle,FOOD_NETWORK,Caribbean,0,
20853,Jerk Chicken Sandwiches with Peach Aioli,FOOD_NETWORK,Caribbean,0,
20854,Caribbean-style Beans and Rice,FOOD_NETWORK,Caribbean,0,
20855,Steamed Flying Fish and Cou-Cou,FOOD_NETWORK,Caribbean,0,
20856,Norman's Creamy Conch Chowder with Saffron and Toasted Coconut,FOOD_NETWORK,Caribbean,0,
20857,Grilled Fresh Red Snapper Stuffed with Lobster in a Curry Mango Mojito,FOOD_NETWORK,Caribbean,0,
20858,Mango Flavored Syrup for Soft Drinks,FOOD_NETWORK,Caribbean,0,
20859,Jerked Chicken Kabobs,FOOD_NETWORK,Caribbean,0,
20860,Pernil,FOOD_NETWORK,Caribbean,0,
20861,Sauteed Callaloo,FOOD_NETWORK,Caribbean,0,
20862,West Indian Curried Chicken Roti,FOOD_NETWORK,Caribbean,0,
20863,Caribbean Wrap,FOOD_NETWORK,Caribbean,0,
20864,Martinique Coconut Chicken Curry,FOOD_NETWORK,Caribbean,0,
20865,Blackened Sea Scallops,FOOD_NETWORK,Caribbean,0,
20866,Cuban Style Salt Cured Beef with Crispy Plantain Chips,FOOD_NETWORK,Caribbean,0,
20867,Slow-Roasted Pork Shoulder,FOOD_NETWORK,Caribbean,0,
20868,Jamaican Rice and Peas,FOOD_NETWORK,Caribbean,0,
20869,Arroz con Gandules,FOOD_NETWORK,Caribbean,0,
20870,Ackee and Salted Codfish (Saltfish),FOOD_NETWORK,Caribbean,0,
20871,Put the Lime in the Coconut,FOOD_NETWORK,Caribbean,0,
20872,Pineapple Crisp,FOOD_NETWORK,Caribbean,0,
20873,Cream of Caribbean Pumpkin Soup with Cacao Nibs: Crema de Calabaza y Cacao,FOOD_NETWORK,Caribbean,0,
20874,Island Chicken,FOOD_NETWORK,Caribbean,0,
20875,Annatto Oil,FOOD_NETWORK,Caribbean,0,
20876,Grilled Mahi Mahi with Jerk Spice,FOOD_NETWORK,Caribbean,0,
20877,Pina Colada Mojito,FOOD_NETWORK,Caribbean,0,
20878,Habanero Laced Bahamian Cracked Conch Ceviche,FOOD_NETWORK,Caribbean,0,
20879,Escovitch Snapper,FOOD_NETWORK,Caribbean,0,
20880,Jamaican Jerked Chicken,FOOD_NETWORK,Caribbean,0,
20881,B.B.Q. Quail,FOOD_NETWORK,Caribbean,0,
20882,Rice with Chicken: Arroz con Pollo,FOOD_NETWORK,Caribbean,0,
20883,Snapper Escovitch-Wich Pickled Peppers and Scotch Bonnet Aioli,FOOD_NETWORK,Caribbean,0,
20884,Seafood Pilau,FOOD_NETWORK,Caribbean,0,
20885,Caribbean Eggplant Curry Soup,FOOD_NETWORK,Caribbean,0,
20886,Creamy Grits with Bahamian Rock Lobster,FOOD_NETWORK,Caribbean,0,
20887,Jerk Rib-Eye with Honey Glazed Plantains and Sauteed Collard Greens,FOOD_NETWORK,Caribbean,0,
20888,"Conch Salad with Lime, Avocado and Cilantro",FOOD_NETWORK,Caribbean,0,
20889,BBQ Jerk Chicken with Caribbean Mango Slaw,FOOD_NETWORK,Caribbean,0,
20890,Dhal,FOOD_NETWORK,Caribbean,0,
20891,"Grilled Mahi-Mahi, Ceviche-Style",FOOD_NETWORK,Caribbean,0,
20892,Chicken Rundown,FOOD_NETWORK,Caribbean,0,
20893,Pomegranate and Roasted Pepper Salsa,FOOD_NETWORK,Caribbean,0,
20894,Jamaican Curry Chicken and Potatoes with Scotch Bonnet Hot Peppers,FOOD_NETWORK,Caribbean,0,
20895,Mango and Coconut Daiquiri,FOOD_NETWORK,Caribbean,0,
20896,Tres Leches,FOOD_NETWORK,Caribbean,0,
20897,Plum Dipping Sauce for Shrimp,FOOD_NETWORK,Caribbean,0,
20898,Mahi Mahi Steaks with Mango Salsa and Curry Couscous,FOOD_NETWORK,Caribbean,0,
20899,Grilled Jerk Rubbed Whole Fish with Hot Vinegar (Escovitch) Sauce,FOOD_NETWORK,Caribbean,0,
20900,Coquito,FOOD_NETWORK,Caribbean,0,
20901,Flatbread: Roti,FOOD_NETWORK,Caribbean,0,
20902,Caribbean Pot Roast,FOOD_NETWORK,Caribbean,0,
20903,Alcapurias,FOOD_NETWORK,Caribbean,0,
20904,Fresh Brown Stew Mullet with Olympian Yams,FOOD_NETWORK,Caribbean,0,
20905,Sweet Potato Pudding,FOOD_NETWORK,Caribbean,0,
20906,Goat Stew,FOOD_NETWORK,Caribbean,0,
20907,Caribbean Rice and Beans,FOOD_NETWORK,Caribbean,0,
20908,Coconut Rice and Peas,FOOD_NETWORK,Caribbean,0,
20909,Jerk Swordfish Served with Mango Filets and Pineapple and Red Onion Salsa,FOOD_NETWORK,Caribbean,0,
20910,Blackened Sea Bass,FOOD_NETWORK,Caribbean,0,
20911,Dominican Plantains,FOOD_NETWORK,Caribbean,0,
20912,Chicken with Jerk Sauce and Cool Pineapple Salsa,FOOD_NETWORK,Caribbean,0,
20913,Jerk Crab,FOOD_NETWORK,Caribbean,0,
20914,Salt Fish Fricassee,FOOD_NETWORK,Caribbean,0,
20915,Mango and Avocado Salad,FOOD_NETWORK,Caribbean,0,
20916,Jamaican Jerk BBQ Sauce,FOOD_NETWORK,Caribbean,0,
20917,Caribbean Tiger Prawns with Grilled Pineapple Salsa,FOOD_NETWORK,Caribbean,0,
20918,Grilled Hassleback Sweet Potatoes with Molasses-Nutmeg Butter,FOOD_NETWORK,Caribbean,0,
20919,Batido Colada,FOOD_NETWORK,Caribbean,0,
20920,Creamed Christophene (Caribbean Squash),FOOD_NETWORK,Caribbean,0,
20921,Kona Coffee-tini,FOOD_NETWORK,Caribbean,0,
20922,Calabaza Soup: Sopa de Calabaza,FOOD_NETWORK,Caribbean,0,
20923,Grilled Shrimp with Mango Salsa,FOOD_NETWORK,Caribbean,0,
20924,Pineapple Upside Down Cake,FOOD_NETWORK,Caribbean,0,
20925,Oxtails,FOOD_NETWORK,Caribbean,0,
20926,Passion Fruit Flip,FOOD_NETWORK,Caribbean,0,
20927,Fried Fish with Carrot Escovitch,FOOD_NETWORK,Caribbean,0,
20928,Jamaican Meat Pie Footballs,FOOD_NETWORK,Caribbean,0,
20929,Saltfish and Ackee,FOOD_NETWORK,Caribbean,0,
20930,Emerald Rice,FOOD_NETWORK,Caribbean,0,
20931,Puerto Rican Seafood Soup: Asopao de Mariscos,FOOD_NETWORK,Caribbean,0,
20932,Sour Orange BBQ'd Salmon Taco with Red Cabbage Slaw and Smoked Chile Sauce,FOOD_NETWORK,Caribbean,0,
20933,Jerk Chicken with Roasted Mango and Habanero Chiles,FOOD_NETWORK,Caribbean,0,
20934,Cornmeal with Okra (Cou-Cou),FOOD_NETWORK,Caribbean,0,
20935,Turkey Pasteles with Cranberry Escabeche,FOOD_NETWORK,Caribbean,0,
20936,Matrimony De Luxe,FOOD_NETWORK,Caribbean,0,
20937,Oven Baked Red Snapper,FOOD_NETWORK,Caribbean,0,
20938,Jimmy Buffett's Barbados Style Chicken,FOOD_NETWORK,Caribbean,0,
20939,"Hot Roast Snapper with Coconut, Chile and Lime Salsa",FOOD_NETWORK,Caribbean,0,
20940,Hibiscus Tea Punch,FOOD_NETWORK,Caribbean,0,
20941,Crisp Banana and Pineapple Fritters,FOOD_NETWORK,Caribbean,0,
20942,Beef Pepperpot Stew with Spillers' Dumplings,FOOD_NETWORK,Caribbean,0,
20943,Escovitch Fish Sliders,FOOD_NETWORK,Caribbean,0,
20944,Tropical Extravaganza,FOOD_NETWORK,Caribbean,0,
20945,Radicchio-Green Mango Slaw,FOOD_NETWORK,Caribbean,0,
20946,P. R. Pernil,FOOD_NETWORK,Caribbean,0,
20947,Caribbean Bruschetta with Shrimp and Scallops,FOOD_NETWORK,Caribbean,0,
20948,Ranchero Cubano,FOOD_NETWORK,Caribbean,0,
20949,Cuban Spiced Pork Tenderloin and Soffrito Rice,FOOD_NETWORK,Caribbean,0,
20950,Caribbean Vegetable Stew,FOOD_NETWORK,Caribbean,0,
20951,Linguini and Lobster Caribe,FOOD_NETWORK,Caribbean,0,
20952,Rum Spice Cake,FOOD_NETWORK,Caribbean,0,
20953,Fried Green Plantains and Garlic Sauce: Tostones with Mojo,FOOD_NETWORK,Caribbean,0,
20954,Faux-Fongo with Red Bean Gravy,FOOD_NETWORK,Caribbean,0,
20955,Jamaican Codfish Fritters,FOOD_NETWORK,Caribbean,0,
20956,Jerk Chicken and Tomato Salad,FOOD_NETWORK,Caribbean,0,
20957,Jerk Cornish Hens,FOOD_NETWORK,Caribbean,0,
20958,Dragonfly Stir-Fry Rice,FOOD_NETWORK,Caribbean,0,
20959,Porotos Mixtos: Mixed Bean Stew,FOOD_NETWORK,Caribbean,0,
20960,Original Cuban Sandwich,FOOD_NETWORK,Caribbean,0,
20961,"Pineapple in Lime, Vanilla and Rum Syrup",FOOD_NETWORK,Caribbean,0,
20962,Aloo Pie with Apple-Mango Chutney,FOOD_NETWORK,Caribbean,0,
20963,Jerk Rubbed Chicken Thighs with Home-Made Mango-Habanero Hot Sauce,FOOD_NETWORK,Caribbean,0,
20964,"Tres Leches (Three Milks Cake), Latin America",FOOD_NETWORK,Caribbean,0,
20965,Butterflied Leg Lamb with Jamaican Papaya Salsa,FOOD_NETWORK,Caribbean,0,
20966,Sunny Vegetable Patties,FOOD_NETWORK,Caribbean,0,
20967,Las Culebrinas' Paella,FOOD_NETWORK,Caribbean,0,
20968,Cuba Libra,FOOD_NETWORK,Caribbean,0,
20969,Banana Flambee,FOOD_NETWORK,Caribbean,0,
20970,Pickled Papaya Salad: Paw Paw,FOOD_NETWORK,Caribbean,0,
20971,Moors and Christians Rice (White Rice and Black Beans): Moros y Cristianos,FOOD_NETWORK,Caribbean,0,
20972,Halibut in Escabeche,FOOD_NETWORK,Caribbean,0,
20973,Yuca Fritters with Pickled Red Onions,FOOD_NETWORK,Caribbean,0,
20974,Barbados Potatoes-Sweet That Is,FOOD_NETWORK,Caribbean,0,
20975,Festivals,FOOD_NETWORK,Caribbean,0,
20976,Harbor Restaurant and Bar's Jamaican Rice and Peas (Red Beans and Rice),FOOD_NETWORK,Caribbean,0,
20977,Ackee and Potato Soup with Crab Salad,FOOD_NETWORK,Caribbean,0,
20978,Smoked Jerk Chicken Wings with Honey-Tamarind Dipping Sauce,FOOD_NETWORK,Caribbean,0,
20979,Frozen Royal Mojito,FOOD_NETWORK,Caribbean,0,
20980,Bimini Chicken,FOOD_NETWORK,Caribbean,0,
20981,Ortanique Mojito,FOOD_NETWORK,Caribbean,0,
20982,Jerk Rubbed Rib-Eye with Green Papaya Relish,FOOD_NETWORK,Caribbean,0,
20983,Piccalilli,FOOD_NETWORK,Caribbean,0,
20984,"Lamb, Bell Pepper and Pineapple Kebabs",FOOD_NETWORK,Caribbean,0,
20985,Trinidadian-Style Chicken,FOOD_NETWORK,Caribbean,0,
20986,Flirtini,FOOD_NETWORK,Caribbean,0,
20987,Caribbean Shrimp and Mango Pizza,FOOD_NETWORK,Caribbean,0,
20988,Jamaican Jerk Pit Chicken (Backyard Style),FOOD_NETWORK,Caribbean,0,
20989,Coconut Liquado,FOOD_NETWORK,Caribbean,0,
20990,Jamaican Pepper Pot Soup,FOOD_NETWORK,Caribbean,0,
20991,Fried Plantains with Spiced Beef: Piononos,FOOD_NETWORK,Caribbean,0,
20992,Papas Rellenas with Picadillo de Pavo,FOOD_NETWORK,Caribbean,0,
20993,Jerk Chicken Thighs with Tropical Chutney,FOOD_NETWORK,Caribbean,0,
20994,Bacardi Mojito,FOOD_NETWORK,Caribbean,0,
20995,Sweet and Spicy Glazed Cornish Game Hens,FOOD_NETWORK,Caribbean,0,
20996,CUBAN PASTELITO de GUAYABA,FOOD_NETWORK,Caribbean,0,
20997,Whole Baked Fish Cuban-Style,FOOD_NETWORK,Caribbean,0,
20998,Bahamian Peas and Rice,FOOD_NETWORK,Caribbean,0,
20999,Island Bread Pudding,FOOD_NETWORK,Caribbean,0,
21000,Curried Chicken,FOOD_NETWORK,Caribbean,0,
21001,Macadamia Nut Spring Roll with Brown Sugar Ice Cream and Carambola Pickles,FOOD_NETWORK,Caribbean,0,
21002,Bammies,FOOD_NETWORK,Caribbean,0,
21003,Curly's Caribbean Jerk Chicken,FOOD_NETWORK,Caribbean,0,
21004,Rabbit Fricassee: Fricase de Conejo,FOOD_NETWORK,Caribbean,0,
21005,Maduros,FOOD_NETWORK,Caribbean,0,
21006,Crispy Pan Fried Bahamian Cracked Conch with Citrus Sauce,FOOD_NETWORK,Caribbean,0,
21007,Mojito,FOOD_NETWORK,Caribbean,0,
21008,Caribbean Style Vegetable Stew,FOOD_NETWORK,Caribbean,0,
21009,Caribbean Stew Over Pierogies,FOOD_NETWORK,Caribbean,0,
21010,Caribbean Flounder with Pigeon Peas and Rice,FOOD_NETWORK,Caribbean,0,
21011,Arroz con Coco: Coconut Rice,FOOD_NETWORK,Caribbean,0,
21012,Banana and Chocolate Bread Pudding,FOOD_NETWORK,Caribbean,0,
21013,Mango and Mint Marinade,FOOD_NETWORK,Caribbean,0,
21014,Maya-Mediterranean Chocolate Rice Pudding: Arroz con Leche y Chocolate,FOOD_NETWORK,Caribbean,0,
21015,Jamaican Jerked Chicken with Barbecue Sauce,FOOD_NETWORK,Caribbean,0,
21016,Spice Rubbed Bahamian Lobster Tail with Red Chile-Coconut Sauce,FOOD_NETWORK,Caribbean,0,
21017,Crab Stuffed Poblanos with Jamaican Mayonnaise,FOOD_NETWORK,Caribbean,0,
21018,Fiesta Rosa Sea Bass,FOOD_NETWORK,Caribbean,0,
21019,Spicy Jerk Wings with Sugared Oranges,FOOD_NETWORK,Caribbean,0,
21020,Papaya Glazed Shrimp with Red Pepper Vinaigrette,FOOD_NETWORK,Caribbean,0,
21021,Mean Green Cucumber Juice,FOOD_NETWORK,Caribbean,0,
21022,Jamaican Rummed Baked Bananas,FOOD_NETWORK,Caribbean,0,
21023,Papas con Mojo,FOOD_NETWORK,Caribbean,0,
21024,Calypso Corn,FOOD_NETWORK,Caribbean,0,
21025,Caribbean Jerk Grouper,FOOD_NETWORK,Caribbean,0,
21026,Star Anise Ice Cream,FOOD_NETWORK,Caribbean,0,
21027,Banana Cigars with Coconut Creme Brulee and Tropical Rum Salsita,FOOD_NETWORK,Caribbean,0,
21028,Sunny's Fish Escovitch,FOOD_NETWORK,Caribbean,0,
21029,Grilled Avocados,FOOD_NETWORK,Caribbean,0,
21030,Sloppy Jerk,FOOD_NETWORK,Caribbean,0,
21031,Cuban Beans,FOOD_NETWORK,Caribbean,0,
21032,Mannish Water,FOOD_NETWORK,Caribbean,0,
21033,Fifteenth Birthday Flan,FOOD_NETWORK,Caribbean,0,
21034,Spicy Mackerel with Green Bananas,FOOD_NETWORK,Caribbean,0,
21035,Cubano,FOOD_NETWORK,Caribbean,0,
21036,The Sandwich Cubano,FOOD_NETWORK,Caribbean,0,
21037,Cuban Black Bean Soup,FOOD_NETWORK,Caribbean,0,
21038,Oxtail Stew: Rabo Encendido,FOOD_NETWORK,Caribbean,0,
21039,Cuban Sandwich with Slow-Cooker Pulled Pork,FOOD_NETWORK,Caribbean,0,
21040,Butterflied Cuban Style Pork Chops,FOOD_NETWORK,Caribbean,0,
21041,Pulled Pork Cubano,FOOD_NETWORK,Caribbean,0,
21042,Roast Pork Sandwiches: Pan con Lechon,FOOD_NETWORK,Caribbean,0,
21043,Cuban Burger,FOOD_NETWORK,Caribbean,0,
21044,Tampa Cuban Sandwich,FOOD_NETWORK,Caribbean,0,
21045,Virginia's Cuban Garlic Chicken,FOOD_NETWORK,Caribbean,0,
21046,Cuban Mojito,FOOD_NETWORK,Caribbean,0,
21047,Grilled Pork Tenderloin with Guava Glaze and Orange-Habanero Mojo,FOOD_NETWORK,Caribbean,0,
21048,Vegetarian Cuban Sandwich,FOOD_NETWORK,Caribbean,0,
21049,Mojito (Cuban Rum Lime Spritzer),FOOD_NETWORK,Caribbean,0,
21050,Herb Twist Cojito,FOOD_NETWORK,Caribbean,0,
21051,Frozen Mojito,FOOD_NETWORK,Caribbean,0,
21052,Kicked-Up Cuban Salad,FOOD_NETWORK,Caribbean,0,
21053,Cumin Scented Rice,FOOD_NETWORK,Caribbean,0,
21054,Cubano Bread Boxes,FOOD_NETWORK,Caribbean,0,
21055,Cuban-Style Black Beans,FOOD_NETWORK,Caribbean,0,
21056,Roast Suckling Pig,FOOD_NETWORK,Caribbean,0,
